trial,t_ms,flywire_id,v_mv
0,111.3,10010,-51.202
0,111.4,10001,-47.569
0,111.4,10010,-51.201
0,111.5,10001,-47.573
0,111.5,10010,-51.201
0,111.6,10001,-47.577
0,111.6,10010,-51.201
0,111.7,10001,-47.581
0,111.7,10010,-51.200
0,111.8,10001,-47.586
0,111.8,10010,-51.200
0,111.9,10001,-47.591
0,111.9,10010,-51.200
0,112.0,10001,-47.597
0,112.0,10010,-51.200
0,112.1,10001,-47.603
0,112.1,10010,-51.200
0,112.2,10001,-47.609
0,112.2,10010,-51.201
0,112.3,10001,-47.615
0,112.3,10010,-51.201
0,112.4,10001,-47.621
0,112.4,10010,-51.201
0,112.5,10001,-47.628
0,112.5,10010,-51.202
0,112.6,10001,-47.635
0,112.6,10010,-51.202
0,112.7,10001,-47.643
0,112.7,10010,-51.203
0,112.8,10001,-47.650
0,112.8,10010,-51.204
0,112.9,10001,-47.658
0,112.9,10010,-51.204
0,113.0,10001,-47.666
0,113.0,10010,-51.205
0,113.1,10001,-47.675
0,113.1,10010,-51.206
0,113.2,10001,-47.683
0,113.2,10010,-51.207
0,113.3,10001,-47.692
0,113.3,10010,-51.208
0,113.4,10001,-47.701
0,113.4,10010,-51.209
0,113.5,10001,-47.710
0,113.5,10010,-51.210
0,113.6,10001,-47.720
0,113.6,10010,-51.211
0,113.7,10001,-47.729
0,113.7,10010,-51.212
0,113.8,10001,-47.739
0,113.8,10010,-51.213
0,113.9,10001,-47.749
0,113.9,10010,-51.214
0,114.0,10001,-47.759
0,114.0,10010,-51.216
0,114.1,10001,-47.769
0,114.1,10010,-51.217
0,114.2,10001,-47.780
0,114.2,10010,-51.218
0,114.3,10001,-47.777
0,114.3,10010,-51.220
0,114.4,10001,-47.775
0,114.4,10010,-51.221
0,114.5,10001,-47.773
0,114.5,10010,-51.223
0,114.6,10001,-47.757
0,114.6,10010,-51.224
0,114.7,10001,-47.742
0,114.7,10010,-51.226
0,114.8,10001,-47.727
0,114.8,10010,-51.223
0,114.9,10001,-47.713
