trial,t_ms,flywire_id,v_mv
0,218.5,10010,-51.313
0,218.6,10001,-47.671
0,218.6,10010,-51.313
0,218.7,10001,-47.668
0,218.7,10010,-51.314
0,218.8,10001,-47.666
0,218.8,10010,-51.314
0,218.9,10001,-47.664
0,218.9,10010,-51.314
0,219.0,10001,-47.663
0,219.0,10010,-51.315
0,219.1,10001,-47.662
0,219.1,10010,-51.316
0,219.2,10001,-47.661
0,219.2,10010,-51.316
0,219.3,10001,-47.661
0,219.3,10010,-51.317
0,219.4,10001,-47.662
0,219.4,10010,-51.318
0,219.5,10001,-47.662
0,219.5,10010,-51.318
0,219.6,10001,-47.664
0,219.6,10010,-51.319
0,219.7,10001,-47.665
0,219.7,10010,-51.320
0,219.8,10001,-47.667
0,219.8,10010,-51.321
0,219.9,10001,-47.670
0,219.9,10010,-51.322
0,220.0,10001,-47.673
0,220.0,10010,-51.323
0,220.1,10001,-47.676
0,220.1,10010,-51.324
0,220.2,10001,-47.679
0,220.2,10010,-51.325
0,220.3,10001,-47.683
0,220.3,10010,-51.326
0,220.4,10001,-47.687
0,220.4,10010,-51.327
0,220.5,10001,-47.692
0,220.5,10010,-51.329
0,220.6,10001,-47.696
0,220.6,10010,-51.330
0,220.7,10001,-47.702
0,220.7,10010,-51.331
0,220.8,10001,-47.707
0,220.8,10010,-51.332
0,220.9,10001,-47.713
0,220.9,10010,-51.334
0,221.0,10001,-47.719
0,221.0,10010,-51.333
0,221.1,10001,-47.725
0,221.1,10010,-51.333
0,221.2,10001,-47.731
0,221.2,10010,-51.333
0,221.3,10001,-47.738
0,221.3,10010,-51.333
0,221.4,10001,-47.745
0,221.4,10010,-51.328
0,221.5,10001,-47.737
0,221.5,10010,-51.324
0,221.6,10001,-47.730
0,221.6,10010,-51.320
0,221.7,10001,-47.724
0,221.7,10010,-51.316
0,221.8,10001,-47.718
0,221.8,10010,-51.312
0,221.9,10001,-47.712
0,221.9,10010,-51.308
0,222.0,10001,-47.708
0,222.0,10010,-51.305
0,222.1,10001,-47.703
0,222.1,10010,-51.301
0,222.2,10001,-47.700
0,222.2,10010,-51.298
0,222.3,10001,-47.696
0,222.3,10010,-51.295
0,222.4,10001,-47.691
0,222.4,10010,-51.292
0,222.5,10001,-47.686
0,222.5,10010,-51.289
0,222.6,10001,-47.682
0,222.6,10010,-51.287
0,222.7,10001,-47.678
0,222.7,10010,-51.284
0,222.8,10001,-47.675
0,222.8,10010,-51.282
0,222.9,10001,-47.672
